usrid,separation,probability,ra,dec,name,bb_kt,powlaw_gamma,var_prob_b,var_mean_b,var_sigma_b,var_max_b,var_min_b,hard_hm,hard_hs,hard_ms,flux_aper_h,flux_aper_lolim_h,flux_aper_hilim_h,flux_aper_m,flux_aper_lolim_m,flux_aper_hilim_m,flux_aper_s,flux_aper_lolim_s,flux_aper_hilim_s,flux_aper90_h,flux_aper90_lolim_h,flux_aper90_hilim_h,flux_aper90_m,flux_aper90_lolim_m,flux_aper90_hilim_m,flux_aper90_s,flux_aper90_lolim_s,flux_aper90_hilim_s,var_index_m,var_prob_m,ks_prob_m,kp_prob_m,var_sigma_m,var_mean_m,var_min_m,var_max_m,var_index_h,var_prob_h,ks_prob_h,kp_prob_h,var_sigma_h,var_mean_h,var_min_h,var_max_h,var_index_s,var_prob_s,ks_prob_s,kp_prob_s,var_sigma_s,var_mean_s,var_min_s,var_max_s
KS 1731-260,0.03,0.82, 17 34 13.45,-26 05 18.90, 2CXO J173413.4-260518,,,0.33,0.001297,0.0001192,0.001919,0.001218,-0.2698,0.401,0.5996,3.838e-15,2.617e-15,5.059e-15,3.615e-15,2.866e-15,4.364e-15,7.466e-16,4.208e-16,1.059e-15,3.801e-15,2.573e-15,5.029e-15,3.585e-15,2.789e-15,4.338e-15,8.083e-16,4.49e-16,1.15e-15,0.0,0.449,0.116,0.219,7.912e-05,0.0008316,0.000791,0.00136,2.0,0.829,0.974,0.962,0.0001573,0.0002954,0.0001255,0.000513,0.0,0.484,0.542,0.107,8.245e-06,0.0001663,0.0001637,0.0002412
KS 1731-260,0.03,0.82, 17 34 13.45,-26 05 18.90, 2CXO J173413.4-260518,,,0.374,0.0007783,5.52e-05,0.001253,0.0007545,-0.9994,-0.9994,0.4847,2.823e-16,0.0,8.47e-16,2.594e-15,2.003e-15,3.185e-15,7.032e-16,4.336e-16,9.727e-16,3.089e-16,0.0,9.01e-16,2.511e-15,1.932e-15,3.091e-15,7.537e-16,4.471e-16,1.047e-15,0.0,0.486,0.187,0.376,5.155e-05,0.0005968,0.0005749,0.001078,,,,,,,,,0.0,0.468,0.206,0.015,7.378e-06,0.0001557,0.0001529,0.0002225
KS 1731-260,0.03,0.82, 17 34 13.45,-26 05 18.90, 2CXO J173413.4-260518,,,0.569,0.000673,8.58e-05,0.001236,0.0006259,-0.9994,-0.9831,0.1399,0.0,0.0,2.028e-15,1.57e-15,7.089e-16,2.431e-15,7.655e-16,2.251e-16,1.306e-15,1.084e-15,0.0,2.4e-15,1.617e-15,7.464e-16,2.488e-15,6.732e-16,0.0,1.787e-15,1.0,0.598,0.77,0.889,4.396e-05,0.0003847,0.0003674,0.0007476,,,,,,,,,,,,,,,,
KS 1731-260,0.03,0.82, 17 34 13.45,-26 05 18.90, 2CXO J173413.4-260518,,,0.539,0.000416,3.775e-05,0.000767,0.0003999,-0.9994,-0.9994,0.2186,0.0,0.0,7.198e-16,1.445e-15,9.71e-16,1.919e-15,4.947e-16,2.238e-16,7.538e-16,0.0,0.0,7.233e-16,1.386e-15,9.02e-16,1.848e-15,5.512e-16,2.695e-16,8.329e-16,2.0,0.78,0.971,0.99,0.0001282,0.00029,0.0001693,0.0006045,,,,,,,,,0.0,0.489,0.008,0.043,5.732e-06,0.000128,0.0001265,0.0001868
KS 1731-260,0.03,0.82, 17 34 13.45,-26 05 18.90, 2CXO J173413.4-260518,,,0.53,0.0004656,4.047e-05,0.0008752,0.0004522,-0.3798,-0.0987,0.3048,3.995e-16,0.0,1.126e-15,1.377e-15,8.033e-16,1.922e-15,5.253e-16,2.178e-16,8.2e-16,4.791e-16,0.0,1.179e-15,1.433e-15,8.482e-16,1.989e-15,4.117e-16,1.323e-16,6.911e-16,1.0,0.591,0.015,0.095,2.478e-05,0.0002865,0.0002788,0.0005743,,,,,,,,,,,,,,,,
MAXI J1348-630,0.0,1.0, 13 48 12.77,-63 16 28.81, 2CXO J134812.7-631628,,,0.397,0.0006678,4.916e-05,0.001013,0.0006458,0.1811,-0.341,-0.5072,6.412e-15,4.31e-15,8.41e-15,1.697e-15,9.517e-16,2.441e-15,1.773e-15,6.229e-16,2.923e-15,5.93e-15,3.799e-15,7.969e-15,1.571e-15,8.641e-16,2.278e-15,1.229e-15,2.049e-16,2.213e-15,1.0,0.584,0.88,0.574,6.48e-05,0.0002334,0.0001506,0.0003149,0.0,0.445,0.568,0.534,2.008e-05,0.0003339,0.0003266,0.0004682,,,,,,,,
MAXI J1659-152,0.04,0.73, 16 59 01.69,-15 15 29.09, 2CXO J165901.7-151528,0.6084,2.429,0.113,0.03225,0.0002248,0.03247,0.03202,-0.0675,0.0162,0.0837,1.852e-13,1.585e-13,2.119e-13,7.312e-14,6.464e-14,8.111e-14,3.87e-14,3.313e-14,4.428e-14,1.781e-13,1.513e-13,2.048e-13,6.187e-14,5.43e-14,6.943e-14,3.282e-14,2.745e-14,3.819e-14,0.0,0.11,0.002,0.0,1.537e-05,0.0147,0.01468,0.01471,0.0,0.114,0.567,0.501,7.321e-05,0.008707,0.00862,0.008807,0.0,0.372,0.49,0.577,0.001472,0.008841,0.0075,0.01463
MAXI J1659-152,0.04,0.73, 16 59 01.69,-15 15 29.09, 2CXO J165901.7-151528,,,0.217,0.00767,0.0002695,0.007982,0.007385,0.0187,0.0662,0.0462,3.133e-14,2.401e-14,3.865e-14,1.695e-14,1.353e-14,2.019e-14,9.49e-15,7.154e-15,1.183e-14,2.858e-14,2.144e-14,3.573e-14,1.26e-14,9.644e-15,1.555e-14,5.396e-15,3.564e-15,7.127e-15,0.0,0.372,0.23,0.558,0.0004096,0.003296,0.003031,0.005341,0.0,0.296,0.51,0.671,0.0001865,0.002298,0.002165,0.003266,0.0,0.368,0.786,0.286,0.0002057,0.002098,0.001971,0.003171
MAXI J1659-152,0.04,0.73, 16 59 01.69,-15 15 29.09, 2CXO J165901.7-151528,,,0.538,0.0004663,8.218e-05,0.0007881,0.0004098,0.0775,0.025,-0.0525,1.905e-15,3.313e-16,3.478e-15,1.066e-15,4.2e-16,1.712e-15,6.304e-16,1.513e-16,1.11e-15,2.059e-15,4.29e-16,3.69e-15,1.133e-15,4.463e-16,1.82e-15,6.977e-16,1.675e-16,1.228e-15,,,,,,,,,,,,,,,,,,,,,,,,
MAXI J1659-152,0.04,0.73, 16 59 01.69,-15 15 29.09, 2CXO J165901.7-151528,0.7584,1.627,0.065,0.5798,0.0006673,0.5804,0.5791,0.2149,0.2561,0.0425,4.575e-12,4.495e-12,4.651e-12,1.054e-12,1.035e-12,1.072e-12,6.375e-13,6.232e-13,6.509e-13,4.541e-12,4.46e-12,4.618e-12,1.023e-12,1.003e-12,1.041e-12,6.222e-13,6.074e-13,6.361e-13,0.0,0.028,0.682,0.288,8.248e-05,0.2139,0.2138,0.2139,0.0,0.039,0.689,0.562,0.000164,0.226,0.2258,0.2262,0.0,0.044,0.948,0.987,0.0001341,0.1399,0.1398,0.14
MAXI J1659-152,0.04,0.73, 16 59 01.69,-15 15 29.09, 2CXO J165901.7-151528,,,0.451,0.0003239,2.009e-05,0.0004581,0.0003159,-0.035,-0.0037,0.0312,2.496e-15,8.318e-16,4.159e-15,8.265e-16,4.132e-16,1.218e-15,4.296e-16,1.524e-16,6.929e-16,9.741e-16,1.328e-16,1.771e-15,6.598e-16,2.911e-16,1.009e-15,0.0,0.0,1.835e-16,0.0,0.486,0.703,0.292,6.966e-06,0.0001472,0.000145,0.0002129,,,,,,,,,,,,,,,,
MAXI J1659-152,0.04,0.73, 16 59 01.69,-15 15 29.09, 2CXO J165901.7-151528,,,0.931,0.0003827,0.0002111,0.0008978,0.0001203,-0.3111,-0.5871,-0.3235,1.066e-15,4.523e-16,1.68e-15,6.874e-16,4.777e-16,8.854e-16,8.009e-16,5.848e-16,1.004e-15,1.212e-15,5.539e-16,1.835e-15,6.799e-16,4.689e-16,8.792e-16,7.134e-16,5.113e-16,9.155e-16,6.0,0.923,0.959,0.842,8.076e-05,0.00014,5.922e-05,0.0002207,2.0,0.764,0.936,0.876,2.502e-05,5.249e-05,2.33e-05,7.583e-05,2.0,0.792,0.896,0.991,7.539e-05,0.0001903,0.0001125,0.0003577
MAXI J1659-152,0.04,0.73, 16 59 01.69,-15 15 29.09, 2CXO J165901.7-151528,,,0.903,0.0002988,0.0001676,0.000634,0.0001349,-0.3011,-0.3335,-0.0262,4.32e-16,0.0,8.64e-16,7.467e-16,4.107e-16,1.064e-15,4.579e-16,2.02e-16,7.003e-16,0.0,0.0,5.919e-16,5.11e-16,2.336e-16,7.738e-16,4.122e-16,1.546e-16,6.569e-16,0.0,0.491,0.903,0.857,7.745e-06,0.0001503,0.0001475,0.0002217,,,,,,,,,,,,,,,,
MAXI J1659-152,0.04,0.73, 16 59 01.69,-15 15 29.09, 2CXO J165901.7-151528,,,0.513,0.000139,7.986e-06,0.0002193,0.0001366,0.9994,-0.6009,-0.9994,0.0,0.0,6.469e-16,0.0,0.0,2.098e-16,5.064e-16,2.315e-16,7.668e-16,3.753e-16,0.0,7.726e-16,0.0,0.0,2.082e-16,5.583e-16,2.552e-16,8.454e-16,,,,,,,,,,,,,,,,,1.0,0.52,0.093,0.354,6.109e-06,0.0001112,0.0001096,0.0001773
MAXI J1820+070,0.02,0.84, 18 20 21.93,+07 11 07.20, 2CXO J182021.9+071107,0.9476,1.181,0.0,0.8088,9.678e-13,0.8088,0.8088,0.3323,0.0437,-0.2936,9.75e-12,9.651e-12,9.849e-12,1.449e-12,1.43e-12,1.469e-12,2.607e-12,2.562e-12,2.652e-12,9.488e-12,9.386e-12,9.59e-12,1.08e-12,1.063e-12,1.098e-12,1.184e-12,1.155e-12,1.213e-12,0.0,0.0,0.936,0.817,3.034e-11,0.2444,0.2444,0.2444,0.0,0.014,0.388,0.098,3.437e-05,0.4182,0.4182,0.4182,0.0,0.114,0.958,0.821,0.0004948,0.1462,0.1458,0.1467
MAXI J1820+070,0.02,0.84, 18 20 21.93,+07 11 07.20, 2CXO J182021.9+071107,0.5859,2.003,1.0,0.05442,0.01342,0.08024,0.03674,-0.01,-0.2299,-0.2199,3.733e-13,3.515e-13,3.937e-13,1.404e-13,1.326e-13,1.481e-13,2.122e-13,1.96e-13,2.284e-13,3.773e-13,3.563e-13,3.983e-13,1.393e-13,1.312e-13,1.473e-13,1.523e-13,1.391e-13,1.656e-13,0.0,0.056,0.766,0.796,9.846e-05,0.02294,0.0228,0.02312,0.0,0.4,0.941,0.994,0.001747,0.01984,0.01777,0.02393,5.0,0.876,0.992,0.939,0.003911,0.01118,0.005881,0.0205
MAXI J1820+070,0.02,0.84, 18 20 21.93,+07 11 07.20, 2CXO J182021.9+071107,0.4811,2.159,0.363,0.03979,0.004306,0.04579,0.03212,-0.2024,-0.3648,-0.1749,2.17e-13,1.873e-13,2.447e-13,1.246e-13,1.106e-13,1.376e-13,1.462e-13,1.22e-13,1.703e-13,2.071e-13,1.767e-13,2.375e-13,1.241e-13,1.099e-13,1.375e-13,1.259e-13,1.006e-13,1.512e-13,0.0,0.381,0.915,0.876,0.002649,0.01989,0.0148,0.02308,0.0,0.411,0.588,0.947,0.001874,0.0116,0.008922,0.01463,0.0,0.264,0.317,0.24,0.0009183,0.008274,0.00741,0.01231
MAXI J1820+070,0.02,0.84, 18 20 21.93,+07 11 07.20, 2CXO J182021.9+071107,0.5288,2.067,0.146,0.04587,0.000434,0.04631,0.04544,-0.0087,-0.3598,-0.3523,2.927e-13,2.674e-13,3.166e-13,1.159e-13,1.074e-13,1.244e-13,2.619e-13,2.363e-13,2.875e-13,2.957e-13,2.712e-13,3.202e-13,1.135e-13,1.044e-13,1.22e-13,2.36e-13,2.082e-13,2.623e-13,0.0,0.385,0.961,0.799,0.003213,0.01847,0.01372,0.02888,0.0,0.073,0.514,0.595,6.651e-05,0.01598,0.01589,0.01605,0.0,0.153,0.846,0.401,0.0002041,0.01144,0.01118,0.01163
MAXI J1820+070,0.02,0.84, 18 20 21.93,+07 11 07.20, 2CXO J182021.9+071107,0.5227,2.366,0.07,0.03035,7.657e-05,0.03042,0.03027,-0.0899,-0.386,-0.3061,1.652e-13,1.542e-13,1.763e-13,8.335e-14,7.845e-14,8.795e-14,1.295e-13,1.196e-13,1.394e-13,1.605e-13,1.495e-13,1.716e-13,8.183e-14,7.68e-14,8.655e-14,1.083e-13,9.9e-14,1.176e-13,0.0,0.059,0.274,0.607,3.924e-06,0.01323,0.01323,0.01323,0.0,0.152,0.897,0.913,0.0001157,0.009739,0.009624,0.009855,0.0,0.065,0.713,0.891,2.419e-05,0.007381,0.007348,0.00741
MAXI J1820+070,0.02,0.84, 18 20 21.93,+07 11 07.20, 2CXO J182021.9+071107,0.5382,2.36,0.027,0.03047,2.274e-06,0.03047,0.03047,-0.075,-0.3673,-0.3011,1.71e-13,1.636e-13,1.783e-13,8.284e-14,7.975e-14,8.593e-14,1.22e-13,1.158e-13,1.282e-13,1.722e-13,1.646e-13,1.798e-13,8.104e-14,7.786e-14,8.421e-14,1.016e-13,9.59e-14,1.073e-13,0.0,0.158,0.774,0.907,0.0001193,0.01319,0.01308,0.01331,0.0,0.09,0.982,0.904,5.52e-05,0.01002,0.009956,0.01008,0.0,0.057,0.3,0.721,7.245e-06,0.007261,0.007253,0.007268
MAXI J1820+070,0.02,0.84, 18 20 21.93,+07 11 07.20, 2CXO J182021.9+071107,0.5777,2.085,0.045,0.04332,2.89e-05,0.04335,0.04329,0.0062,-0.2811,-0.2873,2.632e-13,2.461e-13,2.802e-13,1.079e-13,1.013e-13,1.141e-13,1.649e-13,1.515e-13,1.783e-13,2.688e-13,2.511e-13,2.866e-13,1.016e-13,9.52e-14,1.08e-13,1.449e-13,1.316e-13,1.581e-13,0.0,0.166,0.895,0.971,0.0002303,0.01775,0.01752,0.01798,0.0,0.088,0.169,0.464,6.12e-05,0.01555,0.01549,0.01561,0.0,0.483,0.984,0.967,0.0009486,0.01002,0.00895,0.01126
MXB 1658-298,0.06,0.68, 17 01 56.80,-29 56 55.58, 2CXO J170156.7-295655,,,0.617,0.0002072,1.75e-05,0.000431,0.0002017,0.727,0.9994,-0.3548,3.029e-15,1.149e-15,4.805e-15,2.474e-16,0.0,6.09e-16,0.0,0.0,2.529e-16,3.395e-15,1.424e-15,5.256e-15,3.182e-16,0.0,6.562e-16,1.206e-16,0.0,3.016e-16,,,,,,,,,0.0,0.489,0.065,0.294,6.402e-06,0.0001381,0.0001363,0.0002002,,,,,,,,
MXB 1658-298,0.06,0.68, 17 01 56.80,-29 56 55.58, 2CXO J170156.7-295655,,,,,,,,0.2498,0.9994,0.9994,1.759e-15,4.398e-16,3.079e-15,8.878e-16,3.171e-16,1.459e-15,0.0,0.0,1.414e-16,2.121e-15,7.071e-16,3.457e-15,0.0,0.0,1.792e-16,0.0,0.0,1.832e-16,,,,,,,,,,,,,,,,,,,,,,,,
MXB 1658-298,0.06,0.68, 17 01 56.80,-29 56 55.58, 2CXO J170156.7-295655,,,0.671,0.0001838,6.973e-05,0.0003207,0.0001037,-0.0787,0.9994,0.9994,1.177e-15,3.139e-16,2.04e-15,6.245e-16,3.34e-16,9.149e-16,0.0,0.0,1.905e-16,1.115e-15,3.585e-16,1.832e-15,5.919e-16,2.879e-16,8.798e-16,0.0,0.0,2.24e-16,2.0,0.804,0.479,0.919,4.352e-05,9.855e-05,7.407e-05,0.0002546,,,,,,,,,,,,,,,,
MXB 1658-298,0.06,0.68, 17 01 56.80,-29 56 55.58, 2CXO J170156.7-295655,,,,,,,,0.4347,-0.466,-0.5871,0.0,0.0,1.333e-15,2.689e-16,0.0,6.723e-16,3.791e-16,1.264e-16,6.177e-16,6.828e-16,0.0,1.628e-15,2.805e-16,0.0,6.611e-16,2.992e-16,7.124e-17,5.272e-16,,,,,,,,,,,,,,,,,,,,,,,,
MXB 1658-298,0.06,0.68, 17 01 56.80,-29 56 55.58, 2CXO J170156.7-295655,,,,,,,,0.9994,0.9994,-0.9994,1.295e-15,3.237e-16,2.266e-15,0.0,0.0,3.482e-16,0.0,0.0,1.204e-16,1.478e-15,4.548e-16,2.445e-15,0.0,0.0,3.464e-16,0.0,0.0,1.328e-16,,,,,,,,,,,,,,,,,,,,,,,,
MXB 1658-298,0.06,0.68, 17 01 56.80,-29 56 55.58, 2CXO J170156.7-295655,,,0.737,0.0001744,7.083e-05,0.0002566,7.865e-05,0.6808,0.5172,-0.2961,1.456e-15,6.897e-16,2.222e-15,1.473e-16,2.326e-17,2.713e-16,1.368e-16,1.52e-17,2.508e-16,1.711e-15,8.963e-16,2.526e-15,1.639e-16,3.279e-17,2.951e-16,1.652e-16,3.304e-17,2.974e-16,,,,,,,,,1.0,0.505,0.765,0.488,2.091e-05,0.0001111,9.204e-05,0.0001788,,,,,,,,
MXB 1658-298,0.06,0.68, 17 01 56.80,-29 56 55.58, 2CXO J170156.7-295655,,,0.445,0.0003817,2.528e-05,0.0005553,0.0003711,0.2224,0.9994,0.9994,2.818e-15,1.483e-15,4.152e-15,1.308e-15,7.751e-16,1.841e-15,2.791e-16,0.0,5.797e-16,2.082e-15,9.829e-16,3.122e-15,1.396e-15,8.379e-16,1.93e-15,3.263e-16,0.0,6.309e-16,2.0,0.858,0.988,0.935,0.0001058,0.0001811,7.594e-05,0.0003375,1.0,0.538,0.82,0.873,1.476e-05,0.0001761,0.0001704,0.0002977,,,,,,,,
NAME XTE J17464-3213,0.03,0.81, 17 46 15.60,-32 14 00.87, 2CXO J174615.5-321400,,,,,,,,,,,0.0,0.0,1.759e-14,0.0,0.0,5.052e-15,0.0,0.0,6.791e-15,0.0,0.0,1.759e-14,0.0,0.0,5.255e-15,0.0,0.0,6.733e-15,,,,,,,,,,,,,,,,,,,,,,,,
NAME XTE J17464-3213,0.03,0.81, 17 46 15.60,-32 14 00.87, 2CXO J174615.5-321400,,,0.434,1.435,26.96,507.9,0.0002536,0.7745,0.9994,0.9994,5.381e-15,2.541e-15,8.072e-15,3.132e-16,1.649e-17,5.935e-16,0.0,0.0,1.906e-16,5.733e-15,2.789e-15,8.522e-15,3.593e-16,5.673e-17,6.619e-16,0.0,0.0,2.129e-16,,,,,,,,,0.0,0.449,0.208,0.262,22.85,1.216,0.0002115,430.5,,,,,,,,
NAME XTE J17464-3213,0.03,0.81, 17 46 15.60,-32 14 00.87, 2CXO J174615.5-321400,,,0.816,0.0004874,0.0001452,0.00129,0.0004051,0.5621,0.8082,0.4572,6.675e-15,4.223e-15,9.127e-15,7.426e-16,3.276e-16,1.136e-15,1.494e-16,1.949e-17,2.793e-16,6.919e-15,4.377e-15,9.461e-15,7.692e-16,3.393e-16,1.176e-15,1.581e-16,9.884e-18,3.064e-16,2.0,0.842,0.934,0.997,4.646e-05,0.0001393,0.0001215,0.0004345,0.0,0.486,0.235,0.246,2.271e-05,0.0003133,0.0003043,0.0004801,,,,,,,,
NAME XTE J17464-3213,0.03,0.81, 17 46 15.60,-32 14 00.87, 2CXO J174615.5-321400,,,0.143,0.001134,3.286e-05,0.001361,0.001121,0.6346,0.8957,0.5934,1.572e-14,1.258e-14,1.868e-14,1.28e-15,8.613e-16,1.699e-15,1.903e-16,4.567e-17,3.349e-16,1.63e-14,1.304e-14,1.937e-14,1.096e-15,6.877e-16,1.483e-15,2.159e-16,5.814e-17,3.654e-16,0.0,0.449,0.407,0.212,1.516e-05,0.0002713,0.0002658,0.0003835,0.0,0.3,0.506,0.683,4.567e-05,0.0008138,0.000795,0.001175,,,,,,,,
NAME XTE J17464-3213,0.03,0.81, 17 46 15.60,-32 14 00.87, 2CXO J174615.5-321400,1.108,1.783,0.887,0.08673,0.00978,0.09651,0.07695,0.6321,0.9644,0.8507,1.345e-12,1.271e-12,1.415e-12,1.119e-13,1.018e-13,1.219e-13,5.164e-15,3.267e-15,7.061e-15,1.335e-12,1.26e-12,1.405e-12,1.062e-13,9.631e-14,1.162e-13,5.64e-15,3.568e-15,7.711e-15,0.0,0.11,0.638,0.286,0.0002146,0.02142,0.02116,0.02165,6.0,0.953,0.999,0.994,0.009701,0.06403,0.05433,0.07373,2.0,0.851,0.964,0.845,0.0006825,0.001261,0.0005785,0.001943
NAME XTE J17464-3213,0.03,0.81, 17 46 15.60,-32 14 00.87, 2CXO J174615.5-321400,1.11,1.928,0.076,0.01565,1.502e-05,0.01567,0.01564,0.6533,0.9681,0.857,2.596e-13,2.372e-13,2.806e-13,1.95e-14,1.657e-14,2.244e-14,8.252e-16,3.251e-16,1.325e-15,2.625e-13,2.397e-13,2.839e-13,1.956e-14,1.657e-14,2.255e-14,9.017e-16,3.552e-16,1.448e-15,0.0,0.096,0.003,0.016,1.02e-05,0.003697,0.003686,0.003709,0.0,0.06,0.559,0.422,2.518e-05,0.01176,0.01172,0.01179,,,,,,,,
NAME XTE J17464-3213,0.03,0.81, 17 46 15.60,-32 14 00.87, 2CXO J174615.5-321400,,,0.32,0.00309,0.0003231,0.005128,0.00289,0.6371,0.9544,0.8095,4.15e-14,3.494e-14,4.806e-14,4.036e-15,2.929e-15,5.078e-15,2.365e-16,2.253e-17,4.393e-16,4.089e-14,3.431e-14,4.748e-14,3.69e-15,2.662e-15,4.719e-15,2.652e-16,3.788e-17,4.925e-16,1.0,0.562,0.473,0.745,9.82e-05,0.0007504,0.0007042,0.001368,1.0,0.51,0.046,0.119,0.0003494,0.002295,0.002109,0.004912,,,,,,,,
NAME XTE J17464-3213,0.03,0.81, 17 46 15.60,-32 14 00.87, 2CXO J174615.5-321400,,,0.532,0.001146,0.0001476,0.002085,0.001077,0.5134,0.9994,0.9994,1.408e-14,1.016e-14,1.778e-14,1.89e-15,1.172e-15,2.609e-15,0.0,0.0,2.082e-16,1.458e-14,1.052e-14,1.84e-14,1.951e-15,1.21e-15,2.693e-15,0.0,0.0,2.448e-16,0.0,0.447,0.187,0.32,2.264e-05,0.0003668,0.0003586,0.0005145,1.0,0.52,0.48,0.274,8.345e-05,0.0007795,0.0007462,0.001429,,,,,,,,
NAME XTE J17464-3213,0.03,0.81, 17 46 15.60,-32 14 00.87, 2CXO J174615.5-321400,,,0.961,0.001799,0.001275,0.004644,0.0005565,0.6671,0.9994,0.9994,2.465e-14,1.789e-14,3.141e-14,2.376e-15,1.188e-15,3.502e-15,0.0,0.0,3.832e-16,2.095e-14,1.466e-14,2.689e-14,1.921e-15,8.475e-16,2.994e-15,0.0,0.0,4.334e-16,0.0,0.467,0.132,0.07,2.838e-05,0.000412,0.0004003,0.0005817,6.0,0.953,0.72,0.888,0.001015,0.001402,0.000523,0.0038,,,,,,,,
NAME XTE J17464-3213,0.03,0.81, 17 46 15.60,-32 14 00.87, 2CXO J174615.5-321400,,,0.24,0.001417,8.013e-05,0.001953,0.001371,0.3285,0.9994,0.9994,1.324e-14,9.55e-15,1.671e-14,3.166e-15,2.183e-15,4.093e-15,0.0,0.0,2.136e-16,1.318e-14,9.509e-15,1.686e-14,3.126e-15,2.139e-15,4.058e-15,0.0,0.0,2.411e-16,0.0,0.427,0.075,0.232,4.855e-05,0.0006141,0.0005902,0.000904,1.0,0.516,0.521,0.576,9.476e-05,0.0008031,0.0007524,0.00152,,,,,,,,
NAME XTE J17464-3213,0.03,0.81, 17 46 15.60,-32 14 00.87, 2CXO J174615.5-321400,,,0.815,0.001595,0.0004096,0.004985,0.001364,0.722,0.8757,0.3985,1.987e-14,1.575e-14,2.399e-14,1.482e-15,8.471e-16,2.082e-15,3.289e-16,7.893e-17,5.788e-16,2.055e-14,1.629e-14,2.481e-14,1.532e-15,9.119e-16,2.152e-15,3.731e-16,1.005e-16,6.315e-16,2.0,0.732,0.694,0.831,8.447e-05,0.0002864,0.0002426,0.0006843,2.0,0.854,0.642,0.738,0.0003865,0.001227,0.0009809,0.004082,,,,,,,,
NAME XTE J17464-3213,0.03,0.81, 17 46 15.60,-32 14 00.87, 2CXO J174615.5-321400,,,0.548,0.00112,0.0001978,0.002124,0.0009905,0.6259,0.9169,0.6846,1.93e-14,1.484e-14,2.35e-14,1.463e-15,9.071e-16,2.019e-15,1.507e-16,1.256e-17,2.889e-16,1.974e-14,1.518e-14,2.404e-14,1.512e-15,9.372e-16,2.086e-15,1.709e-16,8.996e-18,3.328e-16,0.0,0.467,0.663,0.617,1.615e-05,0.0002716,0.0002657,0.0003845,0.0,0.423,0.654,0.672,7.571e-05,0.0008148,0.0007763,0.001343,,,,,,,,
NAME XTE J17464-3213,0.03,0.81, 17 46 15.60,-32 14 00.87, 2CXO J174615.5-321400,,,,,,,,,,,0.0,0.0,7.372e-14,0.0,0.0,4.352e-15,0.0,0.0,4.813e-15,0.0,0.0,7.372e-14,0.0,0.0,4.363e-15,0.0,0.0,5.015e-15,,,,,,,,,,,,,,,,,,,,,,,,
PSR J1023+0038,0.06,0.64, 10 23 47.69,+00 38 40.92, 2CXO J102347.6+003840,0.7973,1.2,1.0,0.03631,0.007992,0.04614,0.02718,0.2986,0.0949,-0.2099,2.709e-13,2.616e-13,2.797e-13,4.786e-14,4.61e-14,4.962e-14,5.321e-14,5.137e-14,5.506e-14,2.675e-13,2.583e-13,2.761e-13,4.724e-14,4.543e-14,4.893e-14,5.257e-14,5.068e-14,5.446e-14,8.0,1.0,0.939,0.91,0.002864,0.01074,0.007,0.01584,8.0,1.0,0.944,0.819,0.003215,0.01339,0.008395,0.01656,0.0,0.283,0.919,0.824,0.000226,0.01194,0.01171,0.01217
PSR J1723-2837,0.01,0.95, 17 23 23.18,-28 37 57.60, 2CXO J172323.1-283757,0.9671,1.085,1.0,0.07656,0.01078,0.09182,0.06296,0.3748,0.4372,0.075,8.425e-13,8.226e-13,8.623e-13,1.254e-13,1.217e-13,1.289e-13,7.264e-14,6.969e-14,7.56e-14,8.284e-13,8.076e-13,8.48e-13,1.201e-13,1.163e-13,1.238e-13,7.236e-14,6.93e-14,7.542e-14,2.0,0.871,0.996,0.999,0.001894,0.02473,0.02284,0.02663,8.0,1.0,1.0,1.0,0.00624,0.03752,0.02964,0.04746,6.0,0.919,0.999,0.999,0.001564,0.01449,0.01293,0.01606
RX J1709.5-2639,0.02,0.99, 17 09 18.93,-26 42 00.07, 2CXO J170918.9-264200,,,0.594,0.0009341,0.0001246,0.001861,0.0008698,0.5434,0.2836,-0.3723,7.11e-15,2.735e-15,1.13e-14,9.357e-16,2.519e-16,1.619e-15,8.775e-16,0.0,1.755e-15,9.386e-15,4.693e-15,1.408e-14,1.124e-15,4.35e-16,1.776e-15,1.555e-15,4.608e-16,2.65e-15,,,,,,,,,,,,,,,,,,,,,,,,
RX J1709.5-2639,0.02,0.99, 17 09 18.93,-26 42 00.07, 2CXO J170918.9-264200,,,,,,,,,,,0.0,0.0,4.581e-14,0.0,0.0,1.423e-15,0.0,0.0,4.212e-15,0.0,0.0,4.616e-14,0.0,0.0,1.43e-15,0.0,0.0,4.212e-15,,,,,,,,,,,,,,,,,,,,,,,,
RX J1718.4-4029,0.0,0.98, 17 18 24.15,-40 29 33.08, 2CXO J171824.1-402933,0.953,1.694,0.026,0.1639,2.397e-05,0.164,0.1639,0.4035,0.8657,0.7096,1.989e-12,1.927e-12,2.048e-12,2.713e-13,2.611e-13,2.815e-13,2.733e-14,2.463e-14,3.004e-14,1.972e-12,1.909e-12,2.032e-12,2.591e-13,2.488e-13,2.694e-13,2.506e-14,2.231e-14,2.781e-14,0.0,0.025,0.548,0.407,1.556e-05,0.06071,0.06069,0.06073,0.0,0.036,0.34,0.449,4.314e-05,0.09494,0.0949,0.09498,0.0,0.114,0.04,0.042,4.518e-05,0.008291,0.008245,0.008336
